Line,GEBV_biomassfinalplant,GEBV_biomassfinalplot,GEBV_fruitlength,GEBV_fruitno,GEBV_fruitshapeindex,GEBV_fruitweight,GEBV_fruitwidth,GEBV_leafangledaily,GEBV_leafareadaily,GEBV_leafareadailyplant,GEBV_leafareaprojecteddaily,GEBV_leafareaprojectedplant,GEBV_yield
GPC09531,-11818.41958,-45710415.2,0.179310158,8.529046461,2.79717519,-14.0765485,-1.173320867,0.023254734,-117.1094632,-0.368277706,51.94282379,32.98334181,-5.31758048
GPC09532,-12432.96857,-44470172.77,-1.039113885,31.11781138,0.862112981,-15.09193944,-1.186234265,0.035146167,506.1049003,174.7006761,464.4359982,125.6316343,-3.646675174
GPC09533,-2390.083997,-4522760.113,-0.805966474,21.14784394,1.614528502,-20.05563369,-1.457414406,0.034700302,561.7571679,155.6059906,474.8222299,120.53569,-4.160810162
GPC09534,9753.62831,44319329.72,-1.904900511,43.56626532,1.918415967,-26.807953,-1.806076357,0.03552585,1188.573762,320.875616,696.4397443,166.5160683,-3.059689401
GPC09535,-12408.94174,-43650704.47,-1.016085346,32.67785902,0.965581437,-15.65493025,-1.236924115,0.036123743,560.4600615,191.5585396,493.9549376,132.0338686,-3.91814573
GPC09536,-17405.30474,-68076286.47,-1.860683267,0.930374379,-1.089728057,2.150593832,0.579532738,0.002046924,-819.748251,-176.8573028,-346.7697625,-85.6712936,-1.370349927
GPC09537,-34043.74709,-126912243.3,-0.550246522,-15.74607594,-1.922271085,31.73927373,2.099998779,-0.023667921,-1768.913666,-409.5226185,-883.5689144,-226.7427939,-0.689890198
GPC09539,-30147.25868,-105092158,-0.85238108,-7.048266705,-1.63457768,33.08973139,2.189735477,-0.012861161,-1199.54756,-297.920059,-555.1739843,-158.7407068,-0.085213547
GPC09540,-30658.05248,-106854557.5,-0.838628339,-6.792234471,-1.611618412,32.27873217,2.159660157,-0.01183682,-1225.318824,-303.7029201,-559.0742395,-159.9868453,-0.162646717
GPC09541,9737.605255,48618349.93,-1.852778262,28.55194238,-0.007886718,13.10709899,0.564066402,0.027921841,1014.024995,254.8781271,610.6414067,144.5971881,-0.812143576
GPC09542,13920.40833,62245860.97,-1.032511507,36.50003346,0.836849741,5.075457481,0.148936278,0.02659453,998.6278217,274.1649525,571.7023563,140.0336438,-1.206686343
GPC09543,-23977.5183,-78936294.29,-0.723913517,-7.183148569,-1.258897676,30.4194456,2.198481179,0.001087963,-767.9821057,-184.6441326,-317.1851242,-93.92157109,0.610971289
GPC09544,-30010.2929,-107142566,-1.349077351,1.113102577,-1.881230765,28.60953929,2.051503563,-0.010060051,-1005.155269,-254.4869952,-432.2246556,-123.0662519,0.02741475
GPC09545,-4505.81002,-14002282.81,-2.181658233,19.29277648,0.260659828,-16.50975288,-1.104806365,0.026503833,430.9888348,134.7950848,375.6212781,98.76598383,-3.57119519
GPC09548,-34056.2959,-126777747.4,-0.50578808,-15.62010809,-1.907181029,31.80139765,2.105131154,-0.023631008,-1766.298393,-410.1443548,-879.4018518,-226.2538704,-0.697760194
GPC09550,-34257.23403,-127576826.5,-0.503648266,-15.59404319,-1.907378703,31.90632982,2.108380209,-0.02361831,-1762.919222,-408.909794,-878.2479713,-225.7493163,-0.706390235
GPC09551,-33209.6333,-123746672.1,-0.487073328,-15.61427769,-1.83141435,30.83723279,2.038629956,-0.023489551,-1702.143599,-396.2241398,-848.6884872,-218.2695069,-0.631431641
GPC09552,-29740.88879,-111736932.2,0.033159904,-17.20727947,-1.572522733,29.88868447,1.960125631,-0.022033911,-1624.869664,-374.235365,-830.9035775,-210.8413254,-0.498096389
GPC09553,-32894.04515,-122560900.2,-0.292405206,-18.45836054,-1.825396274,32.13019865,2.095362881,-0.02416942,-1727.862861,-402.9745855,-864.0097336,-222.2329513,-0.595370518
GPC09554,-33748.34904,-125481436.4,-0.471313416,-15.51002702,-1.910948731,31.62179915,2.11095365,-0.024214975,-1782.285246,-414.2855025,-896.1693825,-230.6197072,-0.714459721
GPC09555,-34183.76552,-127309242.9,-0.553643491,-16.20480172,-1.928222611,31.82173183,2.106798373,-0.024197035,-1778.964131,-411.6709993,-891.7650195,-228.708982,-0.691522812
GPC09556,-33581.93455,-125363955.9,-0.531888533,-16.55332089,-1.918083428,31.64859375,2.092271154,-0.023525834,-1744.029848,-405.3085447,-869.7318222,-223.0850692,-0.699099565
GPC09559,-33433.29484,-124002722.9,-0.261840971,-17.49273257,-1.704355983,31.27811966,2.003976783,-0.024046972,-1712.419462,-399.387453,-853.5858073,-220.1225743,-0.657379259
GPC09561,-34227.90019,-127360075.4,-0.49275624,-17.72290054,-1.894090877,31.89233457,2.097401177,-0.024401339,-1774.48908,-412.8530209,-888.3520907,-228.734659,-0.739853926
GPC09563,-33848.90543,-125693261.1,-0.533577613,-18.66299209,-1.930649303,31.91073253,2.094577938,-0.024136392,-1768.16881,-412.0228101,-884.5530548,-228.053922,-0.765954493
GPC09564,-33801.78613,-126287407.1,-0.580514903,-16.63193857,-1.900332384,31.49024698,2.079996812,-0.023320869,-1749.484428,-405.182245,-870.496851,-223.501216,-0.693856724
GPC09565,-31638.00777,-112259913,-0.626412994,-8.803193802,-1.671057497,32.9370701,2.185450578,-0.018182107,-1477.40494,-355.3766869,-708.4146957,-193.2717897,-0.415763676
GPC09566,-33869.46778,-125820519,-0.381641142,-17.18861427,-1.864541594,31.90609042,2.099756483,-0.023644315,-1739.566226,-406.1266183,-861.6229091,-222.33322,-0.602712873
GPC09567,-33562.84039,-124584871.5,-0.468357832,-17.95021545,-1.797053665,31.21059202,2.050793011,-0.023807374,-1733.506053,-404.6717361,-857.7237645,-221.1189785,-0.687372565
GPC09568,-34009.40132,-126575009.4,-0.424038922,-17.48195558,-1.869245363,31.88589146,2.087082323,-0.02395726,-1774.274857,-414.3966743,-885.6790688,-227.9021164,-0.708136546
GPC09569,-34078.28385,-126892446.8,-0.471874337,-15.2652452,-1.854855186,31.9263691,2.102839025,-0.023736472,-1750.992666,-407.1807961,-871.2979436,-224.0964592,-0.696070355
GPC09571,-22833.61217,-83491001.66,-0.362806638,-20.09699883,-1.756056543,26.44122427,2.081841545,-0.018226082,-1374.800132,-321.5623991,-693.1852055,-175.8427074,-0.486988776
GPC09572,-30679.99389,-111225878.3,-0.720367947,-18.76176691,-1.645590575,17.31939003,1.427766829,-0.020907793,-1720.238452,-415.3924211,-870.2019469,-229.5023515,-1.559313514
GPC09573,-33711.31744,-125887758.2,-0.573413372,-15.00009405,-1.939623418,31.77992516,2.09583864,-0.023637429,-1756.838338,-405.6298832,-876.9905598,-224.6371367,-0.699765393
GPC09574,-34206.69736,-127784881.1,-0.378967195,-15.65205874,-1.83020248,31.34205145,2.075738588,-0.024407781,-1786.169475,-413.4547102,-894.7515284,-229.1359964,-0.65946608
GPC09576,-29945.52418,-104210542,-0.861123726,-6.89420464,-1.643272285,33.32759059,2.226497432,-0.011833415,-1172.750466,-291.9051825,-532.1429685,-152.8297571,-0.012261301
GPC09577,-29293.77325,-102262603.4,-0.716275954,-14.37030958,-1.655956987,31.72841563,2.124494448,-0.014512435,-1319.768283,-324.1956508,-627.7846401,-175.3978387,-0.228477796
GPC09578,-30664.72317,-107396029.8,-0.801272619,-11.79955572,-1.738297492,33.07304642,2.2324154,-0.013655286,-1297.083927,-318.458358,-612.2651186,-172.0023334,-0.122364062
GPC09579,-13713.31529,-48414673.73,-2.613536031,0.930390485,-1.285129312,-2.397133535,0.44846628,0.018638171,-323.3999356,-63.18625112,-31.22792064,-5.800570978,-0.741552848
GPC09580,-32547.84968,-113832444.6,-0.140203239,-14.37735057,-1.827471458,36.80659883,2.251126951,-0.015844515,-1508.24402,-365.1362218,-730.8163785,-204.2819481,-0.238602346
GPC09581,-32244.98026,-112479169,-0.163741257,-15.98196037,-1.815203192,36.5657547,2.249898018,-0.015607502,-1470.535576,-356.7317745,-710.5819708,-199.9402376,-0.217129222
GPC09582,-32592.05558,-114373243.9,-0.130829963,-16.5613099,-1.735375376,36.46948075,2.243801856,-0.015915532,-1507.883606,-364.3026247,-729.5718333,-202.6899433,-0.143467808
GPC09583,-32477.81991,-120467073.1,-0.560822629,-14.30891081,-1.851047036,30.24506458,1.994139359,-0.023293104,-1698.480973,-394.3674718,-845.784648,-219.0635308,-0.61201564
GPC09584,-33853.19194,-126160998.5,-0.489925148,-14.82313682,-1.85725659,31.22058463,2.078910774,-0.022960661,-1728.937078,-401.3594399,-861.165664,-221.159677,-0.660424699
GPC09585,-34206.58199,-127005261.8,-0.536651349,-15.12613444,-1.88615475,31.57907732,2.086092574,-0.023810101,-1779.753057,-413.8387275,-888.2531667,-228.4576715,-0.746291164
GPC09586,-26114.90061,-99434420.36,-2.066394017,-4.899504403,-1.747920347,13.91186502,1.169166108,-0.008514278,-1288.737662,-275.1127934,-600.0736655,-144.5208632,-1.088725519
GPC09587,-22037.46246,-74887185.16,-0.444432559,-0.283943573,-1.463484989,25.32747429,1.720540679,-0.008920163,-1114.188878,-277.7556621,-540.6860576,-155.5563976,-0.506968049
GPC09588,-28212.76189,-110119348.6,-1.772881263,-16.83215076,-2.38827379,27.06993921,2.153163371,-0.010469931,-1712.407229,-382.3705432,-807.1276556,-193.6662628,-0.441386114
GPC09589,-21785.28937,-76595545.03,-2.214712765,-11.66125388,-2.327691605,24.07055826,2.2354906,-0.01703131,-1230.908416,-299.5246563,-599.0602626,-155.2901301,-0.713963332
GPC09590,-3734.381607,-16259262.6,-0.725524688,19.69478763,0.975876357,-19.85356447,-1.064893023,0.040018309,395.2527361,150.8934791,366.0043049,110.9567448,-1.068265034
GPC09591,-19833.76068,-65433975.73,-3.080788166,-12.56445876,-1.99356976,22.40526825,1.730223162,-0.016555046,-1156.068145,-290.7245435,-562.1672098,-162.46439,-0.853027564
GPC09592,-4343.25537,-15876211.25,1.332573459,48.04049891,1.271963284,-8.707942542,-0.683796063,0.031370461,231.2061957,90.82137021,202.8843818,65.86711312,-0.871327807
GPC09593,-14361.1641,-53848958.8,-0.870789252,4.368517984,0.773894566,-13.63440257,-0.663333484,0.024826715,-175.4148503,-14.52283458,-17.35335798,10.29186833,-1.774827049
GPC09595,-10787.55213,-35956746.62,-1.347944951,33.28327194,-0.523074008,2.331602295,0.397980748,0.015175921,-225.59283,-54.21069085,-69.26735968,-18.74820693,-0.837674682
GPC09596,-12297.75452,-42077402.65,0.995120372,-7.385940577,0.062540348,3.517492678,0.22402648,0.001256357,-726.3275192,-184.5480786,-366.5146095,-100.0577505,-0.379350437
GPC09597,-23572.6208,-89165359.32,2.389444916,5.758473015,1.406231687,-4.620912366,-0.339934049,-0.003333961,-997.6598936,-241.5934407,-515.3138073,-119.5675222,-1.636560503
GPC09598,1421.614349,11752303.91,-3.584019737,54.24163351,0.8150249,-25.79404803,-1.851961577,0.040495224,512.0179512,191.2720813,358.7069219,86.80088521,-4.044038954
GPC09599,-5226.451492,-17004814.77,0.282582263,-29.83402278,0.387107237,-11.08783389,-0.49707376,0.007479457,-684.4449629,-149.3822749,-345.9339507,-78.96932815,-2.208515265
GPC09600,4990.767536,23418347.01,-2.429773362,29.3205582,1.419601177,-30.82099246,-2.176945876,0.046484413,925.4846158,286.499423,584.8131819,150.5185225,-4.165243909
GPC09601,-2113.023235,-9106280,0.111674736,-13.3800997,0.201809653,-12.63038825,-0.438476086,0.007496336,-408.4233559,-81.24329007,-212.2761469,-48.32666104,-2.017033093
GPC09602,-891.2648093,-1363637.029,-3.754995708,56.8334733,0.414803169,-24.40727567,-1.825093001,0.038080713,411.7774815,176.0751787,322.6072887,89.32946829,-4.265527446
GPC09604,-4754.869922,-15781316.19,-2.471701948,3.012501185,-0.954748824,3.237428277,0.488094868,0.016418341,-44.30600408,-6.247838373,98.93968612,25.63582318,-0.650046566
GPC09605,-15712.58321,-56540822.73,0.521570241,-2.657350871,-0.20026637,-6.691616556,-0.072176464,0.005019381,-802.1481554,-178.7155049,-379.0905244,-97.38329598,-1.971735411
GPC09606,-10202.31423,-33493062.49,-1.249876421,-28.48116601,-1.861377143,18.71439336,1.7348284,0.001835291,-739.1180063,-186.6078832,-302.4833907,-88.42440044,0.269944848
GPC09607,-10399.18672,-38185533.76,-0.903124599,2.653000287,1.03024911,-5.935124852,-0.26597507,0.026180857,-161.0409767,-3.939576734,0.153139439,10.40882392,-1.329939095
GPC09608,-7582.557215,-21195808.45,1.988002342,34.39673434,2.734196987,-14.46719824,-1.165293558,0.046502341,390.6006892,97.34588584,238.9883128,60.93259452,-0.520825112
GPC09609,-4027.759535,-19470165.33,2.217155709,5.945182256,2.724225106,-11.03794561,-0.977064956,0.038238548,238.2643298,115.1242325,205.4216634,71.61418266,-0.857909663
GPC09610,-4755.703688,-18894420.13,0.495402973,20.22199124,0.922856631,-14.54881495,-0.795366334,0.038817809,401.0925095,146.8048316,363.1381738,102.7168176,-0.186064009
GPC09611,3856.980472,20193840.05,-2.265631023,41.26922397,0.295486384,-16.40909804,-1.299354741,0.043796423,627.2806918,199.3344429,431.7536333,105.552997,-3.537386221
GPC09612,-3794.654234,-10720317.9,-0.777363409,24.06255505,1.614868889,-19.08811187,-1.372450025,0.037363258,615.5013436,176.7995695,501.9758533,130.4080682,-3.986536011
GPC09613,-3838.12673,-10429333.86,0.354892834,18.55589641,0.75127713,-13.58773673,-0.839274924,0.03085175,616.169115,185.1360413,426.383615,107.6401191,-0.976894342
GPC09616,874.4398829,14264506.24,-2.671936206,38.07100348,-0.071126901,-11.40625204,-0.650655207,0.033932871,439.3687237,144.8142002,333.4305526,68.40852858,-2.234068387
GPC09617,-875.2716045,38304.16144,-1.538378362,45.74642356,0.590960811,-21.73000202,-1.638048773,0.037869262,506.7972679,183.5368614,389.1429723,102.3971531,-3.697928487
GPC09619,-918.0008496,-341234.3867,-2.754413978,27.23688622,0.037382657,-20.0653911,-1.303163952,0.038403555,385.6969246,146.2106822,312.4462423,88.91655476,-3.044843433
GPC09620,-24276.74524,-85029544.48,-1.995781476,-15.08819317,-2.016752113,16.50624731,1.47987536,-0.020502702,-1303.588731,-304.386207,-631.7788708,-169.2873679,-1.783383144
GPC09621,-11518.84486,-35205601.66,-2.625194035,18.21001896,-0.505214179,-1.825445245,-0.030499828,0.015436965,-139.8467103,-0.112702314,1.357293086,-14.64860682,-2.058185174
GPC09622,-31849.39247,-118862852.2,-1.236730489,-11.7481122,-1.326671912,27.3545596,1.687342085,-0.009967592,-1838.881532,-437.29395,-917.0695631,-237.4570205,-1.517489934
GPC09623,-20526.96783,-79037872.64,-0.317325866,-8.12351107,-0.644134846,8.782034854,0.736421475,-0.003561763,-941.2466414,-185.946834,-416.0966869,-104.980449,-1.301556477
GPC09624,-2885.550756,-4966858.294,-3.283481644,26.29337831,-0.427281212,-17.5702017,-0.963375507,0.03788348,587.112695,196.5631495,481.7845618,118.8917854,-3.070980194
GPC09625,-3627.869232,-7064604.821,-3.370698218,28.90986952,-0.576938778,-6.993259599,-0.357333591,0.028660243,193.0311881,99.49246493,227.325303,49.03560692,-2.746324898
GPC09626,-15602.126,-49496570.61,-4.554690465,-5.597200008,-2.216694408,9.794836083,1.004838071,0.017343538,-714.7539886,-149.2782022,-278.8569524,-88.02400882,-2.231374732
GPC09627,-18187.66498,-55697521.95,-5.180309208,17.03774061,-1.923096041,-4.845218419,0.028820897,0.017236185,-230.6517526,-29.33426575,13.8099775,-17.82483239,-3.632781595
GPC09628,499.7195047,10682425.44,-3.147854998,28.02854143,-0.124705092,-16.11606539,-0.857876877,0.043094063,616.0724275,190.9348323,461.0181404,107.1682145,-2.887244596
GPC09630,-25058.59531,-95093165.19,-0.203551428,-33.72065917,-1.606411448,29.31816308,2.157908206,-0.023985755,-1723.6668,-399.8610755,-976.7849996,-241.8673135,0.025775563
GPC09631,323.3722336,7222182.296,0.801783467,33.20511854,0.873812563,-5.639801004,-0.402124293,0.034653996,720.6964947,196.4108972,463.3957968,107.5439401,-0.245048074
GPC09633,7547.335138,33372336.07,-2.105907965,38.54444079,0.558909937,-16.72961227,-1.079541377,0.045012919,811.9187034,253.0546623,555.564331,138.5422207,-2.315188543
GPC09634,-4191.634417,-12437382.33,-0.549813583,20.06116416,1.711084872,-19.76915543,-1.424756503,0.038349762,632.2094742,179.5817487,513.9252081,134.4997419,-4.134537176
GPC09635,-4634.152633,-7890451.338,-2.442243386,26.5397063,0.74400781,-19.0745111,-1.307813102,0.036982964,450.9028318,133.5769862,399.8461304,87.79870856,-3.728217357
GPC09636,882.5453032,7053312.352,-1.550130619,21.20013097,-0.466840741,-8.988401678,-0.631278752,0.026590456,373.5931795,125.3806779,274.0764489,74.88678782,-2.271614705
GPC09638,-4483.29058,-11916309.73,-2.261848625,35.59359314,1.125771214,-18.4783709,-1.474687206,0.037498086,453.2033438,164.8125433,348.2745071,90.4089044,-4.166438729
GPC09639,-8832.549983,-27109859,-2.817081018,31.43961697,0.359575969,-18.23221744,-1.339363027,0.02966724,280.6865918,119.1297063,273.8806135,73.0468765,-4.440880079
GPC09640,-3257.977538,-7065963,-1.882249576,40.95125167,0.951526777,-19.6762931,-1.482665794,0.044782032,738.3075331,229.3290097,529.3496734,126.9565275,-3.281692675
GPC09641,3455.147498,16389118.54,-3.060522409,31.74969335,0.313681428,-23.00898855,-1.582186509,0.036969361,776.5191305,237.2720408,562.1163436,137.9705777,-2.943187419
GPC09642,-21120.94947,-71848302.24,-2.510607867,-6.610582123,-1.185573829,12.64107651,0.796606406,0.009206041,-375.6659896,-94.92814693,-70.78416746,-35.06059597,-2.460605102
GPC09643,-4315.668528,-13921038.22,-0.671987856,20.91704964,1.357567721,-18.3868472,-1.284268774,0.03663514,630.8952584,180.6127253,500.3250785,132.8086232,-3.863545124
GPC09645,-4907.525192,-16303092.88,-0.520788007,20.06034295,1.509593988,-18.62826511,-1.366788401,0.03587643,557.6921428,160.6372959,471.0756646,125.7922058,-3.912728928
GPC09646,1872.938873,11287989.5,-2.429386217,42.62541818,0.529021683,-23.0695789,-1.635819058,0.043687386,642.1069456,219.8646372,401.2721578,101.6355749,-3.622937549
GPC09647,-3017.659378,-4531638.32,-3.110332437,30.99180272,-0.097055616,-12.35056494,-0.626939786,0.039812251,422.7408037,167.279318,365.202997,87.21455703,-2.682298671
GPC09648,-629.9776449,5099897.705,-2.172431434,19.03172324,0.556905128,-20.27466348,-1.319091619,0.043348054,730.8260761,194.783864,570.3320245,135.4891437,-3.632076431
GPC09649,-4268.372545,-13496389.28,-0.578679052,19.39194424,1.565464071,-19.44086164,-1.406473182,0.037571585,560.0660261,163.9014951,469.0821248,124.7906672,-4.178127385
GPC09650,-4658.707086,-14585837.06,-0.577414936,19.39918572,1.521884688,-17.98615922,-1.310795758,0.036997952,558.2799735,162.4337118,469.0489175,123.6678151,-4.009879424
GPC09653,-4717.831187,-12981852.04,-0.539741644,22.91465831,1.54353079,-18.38246814,-1.312560355,0.036330254,590.8073719,166.2633636,479.8118164,123.1267605,-3.983896956
GPC09655,-3548.553049,-10916893.19,-0.444787943,21.94633547,1.552902788,-18.75342971,-1.378230566,0.036892976,602.2039134,175.4327948,483.6662524,128.3016999,-3.975240199
GPC09656,-4836.166901,-15058789.04,-0.534429716,20.4761746,1.598828693,-19.8075037,-1.454608213,0.036362772,507.4771165,153.1150022,437.0070921,115.3670064,-4.189582163
GPC09657,3780.788716,14077907.54,-0.645296585,31.40757561,0.927260363,-18.61397304,-1.311200221,0.036155473,903.9336385,262.3599013,623.5354618,166.9288938,-2.73807489
GPC09659,-11075.9121,-39316443.08,-0.085555976,10.98964193,2.301474366,-14.83117474,-1.195972858,0.028987128,213.5386438,69.61075342,252.7288029,72.51285047,-4.93601526
GPC09660,-15965.19825,-50310642.53,0.266777965,-26.20952222,0.311116118,-3.745869739,0.02270647,0.017301304,-683.0808055,-139.3385246,-269.1833798,-81.89368933,-2.057167827
GPC09661,-10913.16549,-31476890.1,0.393258023,11.27708758,0.713825277,-12.36156023,-0.783135685,0.023148884,-111.2413588,3.316319976,55.71012744,-1.743584642,-2.490767349
GPC09662,-2858.784848,-8996535.685,-0.524632957,24.83329992,1.556537076,-19.10445904,-1.384269488,0.038285931,587.9119105,172.99701,475.4611932,128.7569015,-4.09177351
GPC09663,-1039.294071,1827709.211,-3.370243971,37.56693371,-0.667027825,-7.241454295,-0.382213402,0.031067494,97.69243193,69.56988281,137.7481618,28.74644954,-2.731979956
GPC09664,826.3482438,8040459.812,-2.124959303,57.0524504,1.541694636,-31.80657405,-2.006746064,0.051303116,1094.596834,319.3836599,741.5158306,183.9509997,-3.146960485
GPC09665,-2772.786524,-3511703.824,0.017523129,24.51327673,1.20567563,-12.44244021,-1.015704946,0.011666418,-111.864793,9.082590156,-35.43500034,-17.76190702,-1.892571898
